#name=basidiomycota_odb10
#domain=eukaryota
#creation_date=2020-09-10
#number_of_BUSCOs=1764
#number_of_species=133
#max_intron=60000
#max_seq_len=70000
#Model_ID	Description	Link
16828at5204	tRNA (guanine-N(7)-)-methyltransferase non-catalytic subunit TRM82	https://www.orthodb.org/v10?query=16828at5204
76326at5204	DNA-directed RNA polymerase II subunit RPB11	https://www.orthodb.org/v10?query=76326at5204
76886at5204	TPR-like protein	https://www.orthodb.org/v10?query=76886at5204
72027at5204	ESCRT assembly domain	https://www.orthodb.org/v10?query=72027at5204
21927at5204	Eukaryotic translation initiation factor 3 subunit E	https://www.orthodb.org/v10?query=21927at5204
64809at5204	DNA glycosylase	https://www.orthodb.org/v10?query=64809at5204
30265at5204	Cysteinyl-tRNA synthetase	https://www.orthodb.org/v10?query=30265at5204
65477at5204	Actin-related protein 2/3 complex subunit 3	https://www.orthodb.org/v10?query=65477at5204
36066at5204	FAD dependent oxidoreductase	https://www.orthodb.org/v10?query=36066at5204
20644at5204	Dihydrolipoyl dehydrogenase	https://www.orthodb.org/v10?query=20644at5204
15034at5204	E3 ubiquitin protein ligase	https://www.orthodb.org/v10?query=15034at5204
42472at5204	iron hydrogenase	https://www.orthodb.org/v10?query=42472at5204
39389at5204	Lipoate-protein ligase A	https://www.orthodb.org/v10?query=39389at5204
33016at5204	mitochondrial carrier protein	https://www.orthodb.org/v10?query=33016at5204
17080at5204	Threonine synthase	https://www.orthodb.org/v10?query=17080at5204
39314at5204	Glycylpeptide N-tetradecanoyltransferase	https://www.orthodb.org/v10?query=39314at5204
3336at5204	splicing factor 3B subunit 1	https://www.orthodb.org/v10?query=3336at5204
15310at5204	Condensin complex subunit 2	https://www.orthodb.org/v10?query=15310at5204
55980at5204	FAD/NAD(P)-binding domain-containing protein	https://www.orthodb.org/v10?query=55980at5204
44044at5204	mitochondrial carrier	https://www.orthodb.org/v10?query=44044at5204
7214at5204	glutamine-fructose-6-phosphate transaminase (isomerizing)	https://www.orthodb.org/v10?query=7214at5204
86984at5204	Protein of unknown function DUF2015	https://www.orthodb.org/v10?query=86984at5204
63806at5204	pre-rRNA-processing protein TSR4	https://www.orthodb.org/v10?query=63806at5204
66337at5204	Mitochondrial distribution and morphology protein 12	https://www.orthodb.org/v10?query=66337at5204
50642at5204	acetolactate synthase	https://www.orthodb.org/v10?query=50642at5204
1604at5204	Condensin complex subunit 1	https://www.orthodb.org/v10?query=1604at5204
54383at5204	electron transfer flavoprotein beta subunit	https://www.orthodb.org/v10?query=54383at5204
85945at5204	trafficking protein particle complex 2	https://www.orthodb.org/v10?query=85945at5204
17718at5204	WD40-repeat-containing domain	https://www.orthodb.org/v10?query=17718at5204
73468at5204	Ribose-5-phosphate isomerase	https://www.orthodb.org/v10?query=73468at5204
62049at5204	Proteasome subunit alpha type	https://www.orthodb.org/v10?query=62049at5204
81083at5204	Signal peptidase subunit 3	https://www.orthodb.org/v10?query=81083at5204
22145at5204	AdoMet-dependent rRNA methyltransferase SPB1	https://www.orthodb.org/v10?query=22145at5204
27574at5204	dTDP-4-dehydrorhamnose reductase	https://www.orthodb.org/v10?query=27574at5204
3485at5204	Multisite-specific tRNA	https://www.orthodb.org/v10?query=3485at5204
59186at5204	cyclin-like protein	https://www.orthodb.org/v10?query=59186at5204
27022at5204	WD40-repeat-containing domain	https://www.orthodb.org/v10?query=27022at5204
46365at5204	Fructose-bisphosphate aldolase	https://www.orthodb.org/v10?query=46365at5204
59787at5204	mitochondrial 50S ribosomal protein L3	https://www.orthodb.org/v10?query=59787at5204
10273at5204	Leucine-rich repeat domain superfamily	https://www.orthodb.org/v10?query=10273at5204
86499at5204	ribosomal protein S9	https://www.orthodb.org/v10?query=86499at5204
5648at5204	Symplekin	https://www.orthodb.org/v10?query=5648at5204
86280at5204	Vacuolar fusion protein MON1	https://www.orthodb.org/v10?query=86280at5204
85111at5204	actin lateral binding protein	https://www.orthodb.org/v10?query=85111at5204
19875at5204	DUF862-domain-containing protein	https://www.orthodb.org/v10?query=19875at5204
6958at5204	Ras GTPase-activating protein	https://www.orthodb.org/v10?query=6958at5204
25496at5204	GTP cyclohydrolase II	https://www.orthodb.org/v10?query=25496at5204
2069at5204	P-loop containing nucleoside triphosphate hydrolase protein	https://www.orthodb.org/v10?query=2069at5204
28085at5204	homoserine O-acetyltransferase	https://www.orthodb.org/v10?query=28085at5204
35223at5204	Las1-domain-containing protein	https://www.orthodb.org/v10?query=35223at5204
38002at5204	solute carrier family 35 (UDP-galactose transporter), member B1	https://www.orthodb.org/v10?query=38002at5204
68404at5204	ubiquitin-conjugating enzyme	https://www.orthodb.org/v10?query=68404at5204
23566at5204	WD40-repeat-containing domain	https://www.orthodb.org/v10?query=23566at5204
71166at5204	Peptide hydrolase	https://www.orthodb.org/v10?query=71166at5204
14386at5204	Sulfate adenylyltransferase	https://www.orthodb.org/v10?query=14386at5204
72246at5204	PRTase-like protein	https://www.orthodb.org/v10?query=72246at5204
14667at5204	AP-1 complex subunit gamma	https://www.orthodb.org/v10?query=14667at5204
25715at5204	clathrin adaptor mu subunit	https://www.orthodb.org/v10?query=25715at5204
22028at5204	inositol polyphosphate-5-phosphatase F	https://www.orthodb.org/v10?query=22028at5204
63432at5204	vacuolar ATP synthase subunit D	https://www.orthodb.org/v10?query=63432at5204
1399at5204	kinase	https://www.orthodb.org/v10?query=1399at5204
35190at5204	WD40-repeat-containing domain	https://www.orthodb.org/v10?query=35190at5204
60093at5204	isopentenyl-diphosphate delta-isomerase	https://www.orthodb.org/v10?query=60093at5204
8458at5204	Tryptophan synthase	https://www.orthodb.org/v10?query=8458at5204
55072at5204	Ditrans,polycis-polyprenyl diphosphate synthase ((2E,6E)-farnesyl diphosphate specific)	https://www.orthodb.org/v10?query=55072at5204
10879at5204	chaps-domain-containing protein	https://www.orthodb.org/v10?query=10879at5204
61298at5204	peroxisomal membrane protein 4	https://www.orthodb.org/v10?query=61298at5204
53868at5204	DnaJ domain	https://www.orthodb.org/v10?query=53868at5204
31148at5204	Protein Ice2	https://www.orthodb.org/v10?query=31148at5204
66580at5204	RNA-binding domain-containing protein	https://www.orthodb.org/v10?query=66580at5204
30832at5204	Septin	https://www.orthodb.org/v10?query=30832at5204
18444at5204	UPF0061-domain-containing protein	https://www.orthodb.org/v10?query=18444at5204
66917at5204	Golgi SNAP receptor complex member 1	https://www.orthodb.org/v10?query=66917at5204
79358at5204	Shr3 amino acid permease chaperone	https://www.orthodb.org/v10?query=79358at5204
85672at5204	vacuolar transporter chaperone 1	https://www.orthodb.org/v10?query=85672at5204
32381at5204	ATPase, AAA-type, conserved site	https://www.orthodb.org/v10?query=32381at5204
73256at5204	mago nashi	https://www.orthodb.org/v10?query=73256at5204
82877at5204	DUF866-domain-containing protein	https://www.orthodb.org/v10?query=82877at5204
28609at5204	Isocitrate dehydrogenase 	https://www.orthodb.org/v10?query=28609at5204
48728at5204	urease accessory protein UreG	https://www.orthodb.org/v10?query=48728at5204
77556at5204	Mpv17/PMP22	https://www.orthodb.org/v10?query=77556at5204
73992at5204	Ubiquinone biosynthesis protein COQ4, mitochondrial	https://www.orthodb.org/v10?query=73992at5204
1742at5204	Dopey, N-terminal	https://www.orthodb.org/v10?query=1742at5204
28525at5204	ubiquitin-activating enzyme E1 C	https://www.orthodb.org/v10?query=28525at5204
50795at5204	Ribosome biogenesis protein NOP53	https://www.orthodb.org/v10?query=50795at5204
14005at5204	WD40-repeat-containing domain	https://www.orthodb.org/v10?query=14005at5204
83788at5204	Sulfhydryl oxidase	https://www.orthodb.org/v10?query=83788at5204
14020at5204	kinase-like protein	https://www.orthodb.org/v10?query=14020at5204
5109at5204	Phosphatidylethanolamine N-methyltransferase	https://www.orthodb.org/v10?query=5109at5204
78811at5204	ribosomal protein S12/S23	https://www.orthodb.org/v10?query=78811at5204
4871at5204	CAP Gly-rich domain	https://www.orthodb.org/v10?query=4871at5204
20020at5204	carboxyl transferase	https://www.orthodb.org/v10?query=20020at5204
5696at5204	AP-3 complex subunit delta	https://www.orthodb.org/v10?query=5696at5204
14374at5204	glutathione transferase omega-1	https://www.orthodb.org/v10?query=14374at5204
14882at5204	CTP synthase	https://www.orthodb.org/v10?query=14882at5204
25805at5204	Pyridoxal phosphate-dependent transferase	https://www.orthodb.org/v10?query=25805at5204
76087at5204	sumo-activating enzyme subunit 1	https://www.orthodb.org/v10?query=76087at5204
7335at5204	Patatin-like phospholipase domain-containing protein	https://www.orthodb.org/v10?query=7335at5204
49136at5204	Transcription initiation factor IIE subunit beta	https://www.orthodb.org/v10?query=49136at5204
76586at5204	cytochrome b5	https://www.orthodb.org/v10?query=76586at5204
27210at5204	serine-tRNA ligase	https://www.orthodb.org/v10?query=27210at5204
4088at5204	nuclear condensin complex protein	https://www.orthodb.org/v10?query=4088at5204
6633at5204	WD40-repeat-containing domain	https://www.orthodb.org/v10?query=6633at5204
52129at5204	Septin	https://www.orthodb.org/v10?query=52129at5204
59608at5204	membrane insertase activity	https://www.orthodb.org/v10?query=59608at5204
15735at5204	glucose-repressible alcohol dehydrogenase transcriptional effector	https://www.orthodb.org/v10?query=15735at5204
57584at5204	Ubiquinol-cytochrome c chaperone, CBP3	https://www.orthodb.org/v10?query=57584at5204
75931at5204	Tetratricopeptide repeat	https://www.orthodb.org/v10?query=75931at5204
20165at5204	oligosaccharidyl-lipid flippase	https://www.orthodb.org/v10?query=20165at5204
19388at5204	Ubiquitin-activating enzyme	https://www.orthodb.org/v10?query=19388at5204
55975at5204	Solute carrier family 35 member F3/F4	https://www.orthodb.org/v10?query=55975at5204
4496at5204	Protein CFT1	https://www.orthodb.org/v10?query=4496at5204
47469at5204	pyridoxal kinase	https://www.orthodb.org/v10?query=47469at5204
26807at5204	Winged helix-like DNA-binding domain superfamily	https://www.orthodb.org/v10?query=26807at5204
11620at5204	exonuclease	https://www.orthodb.org/v10?query=11620at5204
69860at5204	lectin, mannose-binding 2	https://www.orthodb.org/v10?query=69860at5204
91437at5204	ribosomal protein S6	https://www.orthodb.org/v10?query=91437at5204
91425at5204	U6 snRNA-associated Sm-like protein LSm5	https://www.orthodb.org/v10?query=91425at5204
79371at5204	DUF775-domain-containing protein	https://www.orthodb.org/v10?query=79371at5204
53403at5204	mitochondrial carrier	https://www.orthodb.org/v10?query=53403at5204
7959at5204	integrin alpha N-terminal domain-containing protein	https://www.orthodb.org/v10?query=7959at5204
51235at5204	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit WBP1	https://www.orthodb.org/v10?query=51235at5204
17443at5204	Glucose-6-phosphate 1-dehydrogenase	https://www.orthodb.org/v10?query=17443at5204
60642at5204	Proteasome subunit beta type	https://www.orthodb.org/v10?query=60642at5204
43237at5204	Phosphoglycerate kinase	https://www.orthodb.org/v10?query=43237at5204
67561at5204	Zinc finger C2H2 superfamily	https://www.orthodb.org/v10?query=67561at5204
72569at5204	phosphotyrosine protein phosphatase	https://www.orthodb.org/v10?query=72569at5204
86449at5204	small nuclear ribonucleoprotein E	https://www.orthodb.org/v10?query=86449at5204
32057at5204	membrane protein	https://www.orthodb.org/v10?query=32057at5204
47255at5204	Thioesterase/thiol ester dehydrase-isomerase	https://www.orthodb.org/v10?query=47255at5204
72210at5204	E2 ubiquitin-conjugating enzyme	https://www.orthodb.org/v10?query=72210at5204
84890at5204	Profilin	https://www.orthodb.org/v10?query=84890at5204
34852at5204	Cyclin-dependent kinase 7	https://www.orthodb.org/v10?query=34852at5204
29391at5204	transcription regulator	https://www.orthodb.org/v10?query=29391at5204
74501at5204	S-adenosyl-L-methionine-dependent methyltransferase	https://www.orthodb.org/v10?query=74501at5204
58097at5204	glycosyltransferase family 2 protein	https://www.orthodb.org/v10?query=58097at5204
47148at5204	chromatin associated protein KTI12	https://www.orthodb.org/v10?query=47148at5204
50980at5204	XAP5-domain-containing protein	https://www.orthodb.org/v10?query=50980at5204
46682at5204	Gtr1/RagA G protein	https://www.orthodb.org/v10?query=46682at5204
2147at5204	Tfc3, extended winged-helix domain	https://www.orthodb.org/v10?query=2147at5204
71186at5204	Ribosomal RNA-processing protein 8	https://www.orthodb.org/v10?query=71186at5204
52175at5204	UEV-domain-containing protein	https://www.orthodb.org/v10?query=52175at5204
84976at5204	Fat storage-inducing transmembrane protein	https://www.orthodb.org/v10?query=84976at5204
35456at5204	RAI1-like	https://www.orthodb.org/v10?query=35456at5204
31675at5204	Phospho-2-dehydro-3-deoxyheptonate aldolase	https://www.orthodb.org/v10?query=31675at5204
23753at5204	Pep3/Vps18/deep orange	https://www.orthodb.org/v10?query=23753at5204
18530at5204	Threonine dehydratase	https://www.orthodb.org/v10?query=18530at5204
7534at5204	PurM-like, C-terminal domain	https://www.orthodb.org/v10?query=7534at5204
63174at5204	BAR domain	https://www.orthodb.org/v10?query=63174at5204
79566at5204	ankyrin	https://www.orthodb.org/v10?query=79566at5204
74555at5204	Nitric oxide synthase-interacting protein	https://www.orthodb.org/v10?query=74555at5204
23262at5204	RuvB-like helicase	https://www.orthodb.org/v10?query=23262at5204
60896at5204	small-subunit processome	https://www.orthodb.org/v10?query=60896at5204
1165at5204	transcription initiation factor TFIID subunit 2	https://www.orthodb.org/v10?query=1165at5204
3706at5204	Retinoic acid induced 16-like protein	https://www.orthodb.org/v10?query=3706at5204
26114at5204	Polyadenylate-binding protein	https://www.orthodb.org/v10?query=26114at5204
22285at5204	mRNA cleavage and polyadenylation factor CLP1	https://www.orthodb.org/v10?query=22285at5204
36266at5204	EF-hand domain	https://www.orthodb.org/v10?query=36266at5204
33679at5204	S-(hydroxymethyl)glutathione dehydrogenase	https://www.orthodb.org/v10?query=33679at5204
59938at5204	S-adenosyl-L-methionine-dependent methyltransferase	https://www.orthodb.org/v10?query=59938at5204
10334at5204	peptide alpha-N-acetyltransferase	https://www.orthodb.org/v10?query=10334at5204
10554at5204	Ankyrin repeat-containing domain	https://www.orthodb.org/v10?query=10554at5204
89699at5204	Tetrapyrrole biosynthesis, uroporphyrinogen III synthase	https://www.orthodb.org/v10?query=89699at5204
87309at5204	sterol-binding protein	https://www.orthodb.org/v10?query=87309at5204
58725at5204	Translin	https://www.orthodb.org/v10?query=58725at5204
71815at5204	acyl-CoA N-acyltransferase	https://www.orthodb.org/v10?query=71815at5204
42409at5204	3-isopropylmalate dehydrogenase	https://www.orthodb.org/v10?query=42409at5204
66055at5204	Derlin	https://www.orthodb.org/v10?query=66055at5204
39763at5204	WD40-repeat-containing domain	https://www.orthodb.org/v10?query=39763at5204
86665at5204	alveolar soft part sarcoma chromosome candidate 1-like	https://www.orthodb.org/v10?query=86665at5204
5602at5204	DNA helicase	https://www.orthodb.org/v10?query=5602at5204
68845at5204	BRO1 domain	https://www.orthodb.org/v10?query=68845at5204
19763at5204	Pescadillo homolog	https://www.orthodb.org/v10?query=19763at5204
50708at5204	Eukaryotic translation initiation factor 3 subunit K	https://www.orthodb.org/v10?query=50708at5204
40400at5204	Pumilio, RNA binding domain	https://www.orthodb.org/v10?query=40400at5204
48610at5204	GTP cyclohydrolase II	https://www.orthodb.org/v10?query=48610at5204
1257at5204	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain	https://www.orthodb.org/v10?query=1257at5204
46620at5204	V-type proton ATPase subunit C	https://www.orthodb.org/v10?query=46620at5204
9439at5204	Coatomer subunit beta'	https://www.orthodb.org/v10?query=9439at5204
33379at5204	CoA-transferase family III	https://www.orthodb.org/v10?query=33379at5204
22764at5204	RNA helicase	https://www.orthodb.org/v10?query=22764at5204
4419at5204	cytoskeleton assembly control protein	https://www.orthodb.org/v10?query=4419at5204
33884at5204	vacuolar amino acid transporter 5	https://www.orthodb.org/v10?query=33884at5204
4262at5204	Pleckstrin homology domain	https://www.orthodb.org/v10?query=4262at5204
22730at5204	Nop domain	https://www.orthodb.org/v10?query=22730at5204
33655at5204	actin-like ATPase domain-containing protein	https://www.orthodb.org/v10?query=33655at5204
40837at5204	cytoplasmic protein	https://www.orthodb.org/v10?query=40837at5204
50895at5204	Cystathionine beta-synthase	https://www.orthodb.org/v10?query=50895at5204
57078at5204	Small GTPase superfamily	https://www.orthodb.org/v10?query=57078at5204
6769at5204	exocyst complex component Sec6	https://www.orthodb.org/v10?query=6769at5204
80314at5204	putative RPL28-60S large subunit ribosomal protein L27a.e	https://www.orthodb.org/v10?query=80314at5204
8851at5204	Metallo-dependent phosphatase	https://www.orthodb.org/v10?query=8851at5204
86977at5204	Glycine cleavage system H protein	https://www.orthodb.org/v10?query=86977at5204
27537at5204	Succinate--CoA ligase 	https://www.orthodb.org/v10?query=27537at5204
6435at5204	WD40 repeat	https://www.orthodb.org/v10?query=6435at5204
48693at5204	DNA-binding protein	https://www.orthodb.org/v10?query=48693at5204
87069at5204	like-Sm ribonucleo protein	https://www.orthodb.org/v10?query=87069at5204
65923at5204	Ribosomal protein L6, alpha-beta domain	https://www.orthodb.org/v10?query=65923at5204
36672at5204	Winged helix-like DNA-binding domain superfamily	https://www.orthodb.org/v10?query=36672at5204
11605at5204	kinase-like protein	https://www.orthodb.org/v10?query=11605at5204
44692at5204	macrophage erythroblast attacher isoform 1	https://www.orthodb.org/v10?query=44692at5204
35226at5204	zf-UBP-domain-containing protein	https://www.orthodb.org/v10?query=35226at5204
33631at5204	carbamoyl-phosphate synthase	https://www.orthodb.org/v10?query=33631at5204
42719at5204	GPN-loop GTPase	https://www.orthodb.org/v10?query=42719at5204
4394at5204	transcription factor	https://www.orthodb.org/v10?query=4394at5204
78264at5204	Ribosomal protein L27	https://www.orthodb.org/v10?query=78264at5204
18112at5204	GroEL-like apical domain superfamily	https://www.orthodb.org/v10?query=18112at5204
71043at5204	Gemin2/Brr1	https://www.orthodb.org/v10?query=71043at5204
46688at5204	ubiquinone biosynthesis O-methyltransferase	https://www.orthodb.org/v10?query=46688at5204
14283at5204	RNA polymerase I-specific transcription initiation factor RRN3	https://www.orthodb.org/v10?query=14283at5204
63932at5204	EF-hand	https://www.orthodb.org/v10?query=63932at5204
58507at5204	ATPase assembly factor ATP10	https://www.orthodb.org/v10?query=58507at5204
32378at5204	putative 26S proteasome regulatory subunit rpn9	https://www.orthodb.org/v10?query=32378at5204
41147at5204	cytoplasmic protein	https://www.orthodb.org/v10?query=41147at5204
88842at5204	RNA-binding domain superfamily	https://www.orthodb.org/v10?query=88842at5204
76457at5204	Formyl transferase, N-terminal	https://www.orthodb.org/v10?query=76457at5204
86173at5204	Tubulin-folding cofactor B	https://www.orthodb.org/v10?query=86173at5204
169at5204	Translational activator GCN1	https://www.orthodb.org/v10?query=169at5204
45939at5204	phosphatidylinositol glycan, class S	https://www.orthodb.org/v10?query=45939at5204
27260at5204	Cell differentiation protein rcd1	https://www.orthodb.org/v10?query=27260at5204
55708at5204	ATP-citrate lyase/succinyl-CoA ligase	https://www.orthodb.org/v10?query=55708at5204
39639at5204	gamma-glutamyl phosphate reductase	https://www.orthodb.org/v10?query=39639at5204
63298at5204	Proteasome subunit beta type	https://www.orthodb.org/v10?query=63298at5204
88985at5204	54S ribosomal protein L31, mitochondrial	https://www.orthodb.org/v10?query=88985at5204
31028at5204	tumor antigen cml66-l	https://www.orthodb.org/v10?query=31028at5204
46785at5204	Very-long-chain 3-oxoacyl-CoA reductase	https://www.orthodb.org/v10?query=46785at5204
42080at5204	BRO1 domain	https://www.orthodb.org/v10?query=42080at5204
71476at5204	protein disulfide isomerase	https://www.orthodb.org/v10?query=71476at5204
31962at5204	ATP-dependent RNA helicase DBP3	https://www.orthodb.org/v10?query=31962at5204
31607at5204	acyl-CoA dehydrogenase NM domain-like protein	https://www.orthodb.org/v10?query=31607at5204
80810at5204	Ubiquitin domain	https://www.orthodb.org/v10?query=80810at5204
17097at5204	ATP-dependent RNA helicase DBP10	https://www.orthodb.org/v10?query=17097at5204
45124at5204	Pyruvate dehydrogenase E1 component subunit beta	https://www.orthodb.org/v10?query=45124at5204
4497at5204	Zinc finger, RING-type	https://www.orthodb.org/v10?query=4497at5204
33053at5204	P-loop containing nucleoside triphosphate hydrolase protein	https://www.orthodb.org/v10?query=33053at5204
33331at5204	XPG/Rad2 endonuclease	https://www.orthodb.org/v10?query=33331at5204
79806at5204	ubiquitin-conjugating enzyme E2	https://www.orthodb.org/v10?query=79806at5204
43579at5204	Endonuclease/exonuclease/phosphatase	https://www.orthodb.org/v10?query=43579at5204
20672at5204	VID27 cytoplasmic protein	https://www.orthodb.org/v10?query=20672at5204
4605at5204	Nrap protein	https://www.orthodb.org/v10?query=4605at5204
81293at5204	ACN9-domain-containing protein	https://www.orthodb.org/v10?query=81293at5204
42222at5204	P-loop containing nucleoside triphosphate hydrolase protein	https://www.orthodb.org/v10?query=42222at5204
15584at5204	alcohol dehydrogenase	https://www.orthodb.org/v10?query=15584at5204
55390at5204	CDK-activating kinase assembly factor	https://www.orthodb.org/v10?query=55390at5204
26684at5204	Cytidine deaminase-like protein	https://www.orthodb.org/v10?query=26684at5204
9486at5204	ATPase, AAA-type, conserved site	https://www.orthodb.org/v10?query=9486at5204
11378at5204	heat shock protein 70	https://www.orthodb.org/v10?query=11378at5204
50477at5204	Zinc finger, PHD-type	https://www.orthodb.org/v10?query=50477at5204
33992at5204	ketol-acid reductoisomerase	https://www.orthodb.org/v10?query=33992at5204
75731at5204	ENTH  domain	https://www.orthodb.org/v10?query=75731at5204
15730at5204	Glucose-6-phosphate isomerase	https://www.orthodb.org/v10?query=15730at5204
17356at5204	signal recognition particle protein	https://www.orthodb.org/v10?query=17356at5204
89408at5204	Cwf15/Cwc15 cell cycle control protein	https://www.orthodb.org/v10?query=89408at5204
82899at5204	nuclear transport factor 2	https://www.orthodb.org/v10?query=82899at5204
13031at5204	Phosphatidylserine decarboxylase proenzyme 2	https://www.orthodb.org/v10?query=13031at5204
33189at5204	Nucleoporin Nup120/160	https://www.orthodb.org/v10?query=33189at5204
52832at5204	GPN-loop GTPase	https://www.orthodb.org/v10?query=52832at5204
37702at5204	Histone deacetylase	https://www.orthodb.org/v10?query=37702at5204
65839at5204	Ribosomal protein L15	https://www.orthodb.org/v10?query=65839at5204
74445at5204	siroheme synthase	https://www.orthodb.org/v10?query=74445at5204
62606at5204	Ribulose-phosphate 3-epimerase	https://www.orthodb.org/v10?query=62606at5204
9007at5204	RNA-binding domain-containing protein	https://www.orthodb.org/v10?query=9007at5204
10488at5204	Acetolactate synthase	https://www.orthodb.org/v10?query=10488at5204
65584at5204	Putative stress-responsive protein	https://www.orthodb.org/v10?query=65584at5204
40327at5204	RGS domain	https://www.orthodb.org/v10?query=40327at5204
81641at5204	Protein YOP1	https://www.orthodb.org/v10?query=81641at5204
18999at5204	Folylpolyglutamate synthase	https://www.orthodb.org/v10?query=18999at5204
80853at5204	Winged helix-like DNA-binding domain superfamily	https://www.orthodb.org/v10?query=80853at5204
51442at5204	P-loop containing nucleoside triphosphate hydrolase protein	https://www.orthodb.org/v10?query=51442at5204
5158at5204	Hydroxymethylglutaryl-CoA reductase, class I/II	https://www.orthodb.org/v10?query=5158at5204
46462at5204	Activator of Hsp90 ATPase	https://www.orthodb.org/v10?query=46462at5204
32817at5204	Rho GTPase activation protein	https://www.orthodb.org/v10?query=32817at5204
15078at5204	Alpha-D-phosphohexomutase, alpha/beta/alpha domain I	https://www.orthodb.org/v10?query=15078at5204
75945at5204	Protein GET1	https://www.orthodb.org/v10?query=75945at5204
19262at5204	Vps54-domain-containing protein	https://www.orthodb.org/v10?query=19262at5204
61012at5204	Mitochondrial glycine transporter	https://www.orthodb.org/v10?query=61012at5204
62752at5204	DUF572-domain-containing protein	https://www.orthodb.org/v10?query=62752at5204
53417at5204	Nep1-domain-containing protein	https://www.orthodb.org/v10?query=53417at5204
23771at5204	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain	https://www.orthodb.org/v10?query=23771at5204
19479at5204	acyltransferase ChoActase/COT/CPT	https://www.orthodb.org/v10?query=19479at5204
5207at5204	Gelsolin-like domain	https://www.orthodb.org/v10?query=5207at5204
29893at5204	Ku70	https://www.orthodb.org/v10?query=29893at5204
58at5204	Midasin	https://www.orthodb.org/v10?query=58at5204
31125at5204	26S proteasome non-ATPase regulatory subunit 12	https://www.orthodb.org/v10?query=31125at5204
64595at5204	membrane protein	https://www.orthodb.org/v10?query=64595at5204
4928at5204	Sec63-domain-containing protein	https://www.orthodb.org/v10?query=4928at5204
55357at5204	Scaffold protein Nfu/NifU, N-terminal	https://www.orthodb.org/v10?query=55357at5204
64978at5204	Cell division control protein 73, C-terminal	https://www.orthodb.org/v10?query=64978at5204
36263at5204	Transcriptional adapter 2	https://www.orthodb.org/v10?query=36263at5204
50972at5204	prohibitin-2	https://www.orthodb.org/v10?query=50972at5204
71681at5204	RNA recognition motif domain	https://www.orthodb.org/v10?query=71681at5204
60260at5204	glycosyltransferase family 33 protein	https://www.orthodb.org/v10?query=60260at5204
11437at5204	DUF747-domain-containing protein	https://www.orthodb.org/v10?query=11437at5204
7121at5204	26S proteasome regulatory subunit RPN2	https://www.orthodb.org/v10?query=7121at5204
48238at5204	26S proteasome non-ATPase regulatory subunit 14	https://www.orthodb.org/v10?query=48238at5204
2914at5204	Pyruvate carboxylase	https://www.orthodb.org/v10?query=2914at5204
41561at5204	Cellular morphogenesis-related protein	https://www.orthodb.org/v10?query=41561at5204
64302at5204	ras-domain-containing protein	https://www.orthodb.org/v10?query=64302at5204
17886at5204	Adenylosuccinate lyase	https://www.orthodb.org/v10?query=17886at5204
67508at5204	adaptin ear-binding coat-associated protein 1 NECAP-1	https://www.orthodb.org/v10?query=67508at5204
16246at5204	mitochondrial splicing suppressor	https://www.orthodb.org/v10?query=16246at5204
79579at5204	Mitochondrial fission 1 protein	https://www.orthodb.org/v10?query=79579at5204
55278at5204	3-hydroxyisobutyrate dehydrogenase	https://www.orthodb.org/v10?query=55278at5204
85797at5204	nucleic acid-binding protein	https://www.orthodb.org/v10?query=85797at5204
59689at5204	Fe-S cluster assembly protein DRE2	https://www.orthodb.org/v10?query=59689at5204
74636at5204	DUF1640-domain-containing protein	https://www.orthodb.org/v10?query=74636at5204
31080at5204	WD40-repeat-containing domain	https://www.orthodb.org/v10?query=31080at5204
43542at5204	cell adhesion protein byn-1	https://www.orthodb.org/v10?query=43542at5204
53129at5204	Succinate dehydrogenase 	https://www.orthodb.org/v10?query=53129at5204
11435at5204	DNA topoisomerase I	https://www.orthodb.org/v10?query=11435at5204
5622at5204	Coatomer subunit gamma	https://www.orthodb.org/v10?query=5622at5204
42028at5204	Translation initiation factor IF2/IF5	https://www.orthodb.org/v10?query=42028at5204
35530at5204	WD40-repeat-containing domain	https://www.orthodb.org/v10?query=35530at5204
65259at5204	RNA-binding domain-containing protein	https://www.orthodb.org/v10?query=65259at5204
90309at5204	OPA3-domain-containing protein	https://www.orthodb.org/v10?query=90309at5204
26825at5204	WD40-repeat-containing domain	https://www.orthodb.org/v10?query=26825at5204
77355at5204	Metallo-hydrolase/oxidoreductase	https://www.orthodb.org/v10?query=77355at5204
77472at5204	Peptidyl-prolyl cis-trans isomerase	https://www.orthodb.org/v10?query=77472at5204
16319at5204	P-loop containing nucleoside triphosphate hydrolase protein	https://www.orthodb.org/v10?query=16319at5204
23371at5204	PAN2-PAN3 deadenylation complex subunit PAN3	https://www.orthodb.org/v10?query=23371at5204
39932at5204	Mitochondrial import inner membrane translocase subunit tim21	https://www.orthodb.org/v10?query=39932at5204
4458at5204	FACT complex subunit SPT16	https://www.orthodb.org/v10?query=4458at5204
6649at5204	glycoside hydrolase family 13 protein	https://www.orthodb.org/v10?query=6649at5204
92806at5204	mitochondrial cytochrome c oxidase subunit VIa	https://www.orthodb.org/v10?query=92806at5204
22858at5204	anaphase-promoting complex subunit 6	https://www.orthodb.org/v10?query=22858at5204
