#name=ascomycota_odb10
#domain=eukaryota
#creation_date=2020-09-10
#number_of_BUSCOs=1706
#number_of_species=365
#max_intron=60000
#max_seq_len=70000
#Model_ID	Description	Link
108341at4890	RuvB-like helicase	https://www.orthodb.org/v10?query=108341at4890
355209at4890	SNARE	https://www.orthodb.org/v10?query=355209at4890
128529at4890	LsmAD domain	https://www.orthodb.org/v10?query=128529at4890
350525at4890	Mitochondrial import inner membrane translocase subunit tim16	https://www.orthodb.org/v10?query=350525at4890
92169at4890	hsp70-like protein	https://www.orthodb.org/v10?query=92169at4890
56355at4890	3-isopropylmalate dehydratase	https://www.orthodb.org/v10?query=56355at4890
75940at4890	Vacuolar ATP synthase subunit B	https://www.orthodb.org/v10?query=75940at4890
228963at4890	Uroporphyrinogen decarboxylase	https://www.orthodb.org/v10?query=228963at4890
342829at4890	Cell cycle control protein cwf16	https://www.orthodb.org/v10?query=342829at4890
342062at4890	Mitochondrial import receptor subunit tom-20	https://www.orthodb.org/v10?query=342062at4890
50101at4890	dolichyl-phosphate-mannose-protein mannosyltransferase	https://www.orthodb.org/v10?query=50101at4890
326651at4890	Transcription factor IIA, alpha/beta subunit	https://www.orthodb.org/v10?query=326651at4890
25885at4890	GPI ethanolamine phosphate transferase 3	https://www.orthodb.org/v10?query=25885at4890
292286at4890	Ribosomal protein S5 domain 2-type fold	https://www.orthodb.org/v10?query=292286at4890
107609at4890	Pyridoxal phosphate-dependent transferase	https://www.orthodb.org/v10?query=107609at4890
33285at4890	Ras GTPase-activating domain	https://www.orthodb.org/v10?query=33285at4890
16256at4890	Glycine cleavage system P protein	https://www.orthodb.org/v10?query=16256at4890
36572at4890	Histidine biosynthesis trifunctional protein	https://www.orthodb.org/v10?query=36572at4890
139168at4890	Aldehyde dehydrogenase	https://www.orthodb.org/v10?query=139168at4890
209157at4890	P-loop containing nucleoside triphosphate hydrolase protein	https://www.orthodb.org/v10?query=209157at4890
113793at4890	Mitochondrial Rho GTPase	https://www.orthodb.org/v10?query=113793at4890
279024at4890	Histidine protein methyltransferase 1	https://www.orthodb.org/v10?query=279024at4890
9309at4890	DNA polymerase	https://www.orthodb.org/v10?query=9309at4890
16504at4890	HECT domain	https://www.orthodb.org/v10?query=16504at4890
273954at4890	Transmembrane BAX inhibitor motif-containing protein	https://www.orthodb.org/v10?query=273954at4890
366582at4890	Prefoldin	https://www.orthodb.org/v10?query=366582at4890
337193at4890	Iron-sulfur cluster assembly protein	https://www.orthodb.org/v10?query=337193at4890
323682at4890	Molybdopterin binding domain protein	https://www.orthodb.org/v10?query=323682at4890
79863at4890	Ankyrin repeat-containing domain	https://www.orthodb.org/v10?query=79863at4890
105617at4890	WD40-repeat-containing domain	https://www.orthodb.org/v10?query=105617at4890
141307at4890	Protein SIP5	https://www.orthodb.org/v10?query=141307at4890
11957at4890	DNA polymerase	https://www.orthodb.org/v10?query=11957at4890
249092at4890	Anaphase-promoting complex protein	https://www.orthodb.org/v10?query=249092at4890
11818at4890	DNA-directed RNA polymerase	https://www.orthodb.org/v10?query=11818at4890
335567at4890	Plasma membrane fusion protein prm1	https://www.orthodb.org/v10?query=335567at4890
322923at4890	U2 small nuclear ribonucleoprotein A	https://www.orthodb.org/v10?query=322923at4890
263790at4890	Dolichyl-phosphate beta-glucosyltransferase	https://www.orthodb.org/v10?query=263790at4890
207868at4890	Nucleolar protein 9	https://www.orthodb.org/v10?query=207868at4890
152000at4890	Mitochondrial distribution and morphology protein 31	https://www.orthodb.org/v10?query=152000at4890
205353at4890	Ribosome biogenesis protein BRX1	https://www.orthodb.org/v10?query=205353at4890
263833at4890	Formyl transferase, N-terminal	https://www.orthodb.org/v10?query=263833at4890
258821at4890	2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial	https://www.orthodb.org/v10?query=258821at4890
201969at4890	Zinc finger protein gcs1	https://www.orthodb.org/v10?query=201969at4890
20272at4890	NAD-specific glutamate dehydrogenase	https://www.orthodb.org/v10?query=20272at4890
64534at4890	Calcofluor white hypersensitive protein	https://www.orthodb.org/v10?query=64534at4890
210451at4890	Zinc finger, UBR-type	https://www.orthodb.org/v10?query=210451at4890
300062at4890	Protein RER1	https://www.orthodb.org/v10?query=300062at4890
66917at4890	MutL, C-terminal, dimerisation	https://www.orthodb.org/v10?query=66917at4890
220388at4890	PCI domain-containing protein	https://www.orthodb.org/v10?query=220388at4890
296515at4890	Ribosomal protein S7 domain	https://www.orthodb.org/v10?query=296515at4890
134850at4890	V-type proton ATPase subunit H	https://www.orthodb.org/v10?query=134850at4890
278940at4890	Triosephosphate isomerase	https://www.orthodb.org/v10?query=278940at4890
286049at4890	Scavenger mRNA decapping enzyme	https://www.orthodb.org/v10?query=286049at4890
70698at4890	Replication protein A subunit	https://www.orthodb.org/v10?query=70698at4890
158678at4890	Homoserine O-acetyltransferase	https://www.orthodb.org/v10?query=158678at4890
219826at4890	Thioredoxin reductase	https://www.orthodb.org/v10?query=219826at4890
18331at4890	Transcription initiation factor TFIID subunit 2	https://www.orthodb.org/v10?query=18331at4890
10962at4890	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain	https://www.orthodb.org/v10?query=10962at4890
305407at4890	Translocation protein sec66	https://www.orthodb.org/v10?query=305407at4890
310634at4890	Pre-rRNA processing protein	https://www.orthodb.org/v10?query=310634at4890
149241at4890	P-loop containing nucleoside triphosphate hydrolase protein	https://www.orthodb.org/v10?query=149241at4890
187255at4890	Ubiquitin specific protease, conserved site	https://www.orthodb.org/v10?query=187255at4890
147312at4890	Coatomer subunit delta	https://www.orthodb.org/v10?query=147312at4890
335327at4890	Mitochondrial import inner membrane translocase subunit tim22	https://www.orthodb.org/v10?query=335327at4890
325096at4890	ATP synthase, F1 complex, delta/epsilon subunit	https://www.orthodb.org/v10?query=325096at4890
209713at4890	tryptophanyl-tRNA synthetase	https://www.orthodb.org/v10?query=209713at4890
169577at4890	p-loop containing nucleoside triphosphate hydrolase protein	https://www.orthodb.org/v10?query=169577at4890
347717at4890	UDP-N-acetylglucosamine transferase subunit ALG13	https://www.orthodb.org/v10?query=347717at4890
291438at4890	Guanine nucleotide-binding protein subunit beta	https://www.orthodb.org/v10?query=291438at4890
149160at4890	Cell cycle checkpoint protein RAD17	https://www.orthodb.org/v10?query=149160at4890
1627at4890	Pre-mRNA-processing-splicing factor 8	https://www.orthodb.org/v10?query=1627at4890
57496at4890	WD40-repeat-containing domain	https://www.orthodb.org/v10?query=57496at4890
306395at4890	putative amino-acid N-acetyltransferase subunit Mak10	https://www.orthodb.org/v10?query=306395at4890
41503at4890	Topoisomerase 1-associated factor 1	https://www.orthodb.org/v10?query=41503at4890
41954at4890	U3 small nucleolar RNA-associated protein	https://www.orthodb.org/v10?query=41954at4890
83098at4890	endosomal peripheral membrane protein	https://www.orthodb.org/v10?query=83098at4890
168372at4890	Squalene monooxygenase	https://www.orthodb.org/v10?query=168372at4890
236779at4890	UBX domain	https://www.orthodb.org/v10?query=236779at4890
200785at4890	Homoisocitrate dehydrogenase	https://www.orthodb.org/v10?query=200785at4890
309891at4890	Uroporphyrinogen-III synthase	https://www.orthodb.org/v10?query=309891at4890
78062at4890	Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit	https://www.orthodb.org/v10?query=78062at4890
137844at4890	WD40/YVTN repeat-like-containing domain superfamily	https://www.orthodb.org/v10?query=137844at4890
303830at4890	DNA glycosylase	https://www.orthodb.org/v10?query=303830at4890
283894at4890	Kinase activator	https://www.orthodb.org/v10?query=283894at4890
257859at4890	Pre-rRNA-processing protein ESF1	https://www.orthodb.org/v10?query=257859at4890
256615at4890	Ribosomal protein S15	https://www.orthodb.org/v10?query=256615at4890
215261at4890	Deoxycytidylate deaminase	https://www.orthodb.org/v10?query=215261at4890
166320at4890	26S Proteasome non-ATPase regulatory subunit 6	https://www.orthodb.org/v10?query=166320at4890
206382at4890	Serine/threonine-protein phosphatase	https://www.orthodb.org/v10?query=206382at4890
331635at4890	Ubiquinone biosynthesis O-methyltransferase, mitochondrial	https://www.orthodb.org/v10?query=331635at4890
348860at4890	Protein lunapark	https://www.orthodb.org/v10?query=348860at4890
291965at4890	Geranylgeranyl transferase type-2 subunit alpha	https://www.orthodb.org/v10?query=291965at4890
318169at4890	Acyl-CoA N-acyltransferase	https://www.orthodb.org/v10?query=318169at4890
182038at4890	WD40/YVTN repeat-like-containing domain superfamily	https://www.orthodb.org/v10?query=182038at4890
286606at4890	Integral membrane protein	https://www.orthodb.org/v10?query=286606at4890
306382at4890	Glutamyl-tRNA(Gln) amidotransferase subunit B, mitochondrial	https://www.orthodb.org/v10?query=306382at4890
108222at4890	SH3 domain	https://www.orthodb.org/v10?query=108222at4890
237963at4890	Histone chaperone RTT106	https://www.orthodb.org/v10?query=237963at4890
180049at4890	WD40-repeat-containing domain	https://www.orthodb.org/v10?query=180049at4890
233576at4890	KRR1 small subunit processome component	https://www.orthodb.org/v10?query=233576at4890
106888at4890	Peroxin 8	https://www.orthodb.org/v10?query=106888at4890
272417at4890	Alpha/Beta hydrolase fold	https://www.orthodb.org/v10?query=272417at4890
167000at4890	Pantetheine-phosphate adenylyltransferase family protein	https://www.orthodb.org/v10?query=167000at4890
352974at4890	histone-fold-containing protein	https://www.orthodb.org/v10?query=352974at4890
307233at4890	Dihydrofolate reductase	https://www.orthodb.org/v10?query=307233at4890
223035at4890	tRNA ligase	https://www.orthodb.org/v10?query=223035at4890
309243at4890	RanGTP-binding protein	https://www.orthodb.org/v10?query=309243at4890
191007at4890	Phosphatidylinositol 4,5-bisphosphate-binding protein SLM1	https://www.orthodb.org/v10?query=191007at4890
182031at4890	Actin interacting protein 3, C-terminal	https://www.orthodb.org/v10?query=182031at4890
266962at4890	MOB kinase activator family	https://www.orthodb.org/v10?query=266962at4890
194188at4890	26S proteasome regulatory subunit 8	https://www.orthodb.org/v10?query=194188at4890
341623at4890	SAGA-associated factor 29	https://www.orthodb.org/v10?query=341623at4890
275008at4890	Dolichol-phosphate mannosyltransferase	https://www.orthodb.org/v10?query=275008at4890
30009at4890	Sec7, C-terminal	https://www.orthodb.org/v10?query=30009at4890
296571at4890	5-formyltetrahydrofolate cyclo-ligase	https://www.orthodb.org/v10?query=296571at4890
133107at4890	AFG1-like ATPase	https://www.orthodb.org/v10?query=133107at4890
174251at4890	DNA repair metallo-beta-lactamase	https://www.orthodb.org/v10?query=174251at4890
119559at4890	Polyadenylation factor subunit 2	https://www.orthodb.org/v10?query=119559at4890
84488at4890	Sulfite reductase flavoprotein component	https://www.orthodb.org/v10?query=84488at4890
178784at4890	Ku70	https://www.orthodb.org/v10?query=178784at4890
153834at4890	Threonine dehydratase	https://www.orthodb.org/v10?query=153834at4890
252872at4890	Pantothenate kinase	https://www.orthodb.org/v10?query=252872at4890
131103at4890	Eukaryotic peptide chain release factor GTP-binding subunit	https://www.orthodb.org/v10?query=131103at4890
145825at4890	Peptidase M16, C-terminal	https://www.orthodb.org/v10?query=145825at4890
165325at4890	Lipoate-protein ligase A	https://www.orthodb.org/v10?query=165325at4890
188171at4890	K Homology domain, type 1	https://www.orthodb.org/v10?query=188171at4890
279791at4890	Cytoplasmic tRNA 2-thiolation protein 2	https://www.orthodb.org/v10?query=279791at4890
299379at4890	riboflavin synthase, alpha subunit	https://www.orthodb.org/v10?query=299379at4890
1902at4890	Proteasome activator subunit 4	https://www.orthodb.org/v10?query=1902at4890
334360at4890	Nse4/EID family	https://www.orthodb.org/v10?query=334360at4890
337069at4890	Snf7 family	https://www.orthodb.org/v10?query=337069at4890
159564at4890	26S Proteasome regulatory subunit 7	https://www.orthodb.org/v10?query=159564at4890
219968at4890	Lipoyl synthase, mitochondrial	https://www.orthodb.org/v10?query=219968at4890
13514at4890	DNA polymerase gamma	https://www.orthodb.org/v10?query=13514at4890
318894at4890	60S ribosomal protein L20	https://www.orthodb.org/v10?query=318894at4890
47040at4890	AMP deaminase	https://www.orthodb.org/v10?query=47040at4890
105863at4890	Sec1-like protein	https://www.orthodb.org/v10?query=105863at4890
320265at4890	Maintenance of mitochondrial morphology protein 1	https://www.orthodb.org/v10?query=320265at4890
53619at4890	WD40-repeat-containing domain	https://www.orthodb.org/v10?query=53619at4890
148583at4890	Sterile alpha motif domain	https://www.orthodb.org/v10?query=148583at4890
207286at4890	Probable cytosolic iron-sulfur protein assembly protein 1	https://www.orthodb.org/v10?query=207286at4890
214833at4890	Coproporphyrinogen III oxidase	https://www.orthodb.org/v10?query=214833at4890
182310at4890	WD40-repeat-containing domain	https://www.orthodb.org/v10?query=182310at4890
234076at4890	Cdc37	https://www.orthodb.org/v10?query=234076at4890
230658at4890	CAP Gly-rich domain	https://www.orthodb.org/v10?query=230658at4890
265982at4890	tRNA methyltransferase TRM10-type domain	https://www.orthodb.org/v10?query=265982at4890
92953at4890	Phosphatidylinositol 3-kinase VPS34	https://www.orthodb.org/v10?query=92953at4890
213377at4890	Ribosomal protein L4/L1e	https://www.orthodb.org/v10?query=213377at4890
311291at4890	Mitochondrial large ribosomal subunit	https://www.orthodb.org/v10?query=311291at4890
291386at4890	decaprenyl-diphosphate synthase subunit 1	https://www.orthodb.org/v10?query=291386at4890
335075at4890	Protein GET1	https://www.orthodb.org/v10?query=335075at4890
261727at4890	Mitochondrial inner membrane protease ATP23	https://www.orthodb.org/v10?query=261727at4890
311612at4890	HIT-like domain	https://www.orthodb.org/v10?query=311612at4890
254166at4890	Succinate dehydrogenase 	https://www.orthodb.org/v10?query=254166at4890
358354at4890	Pre-mRNA-splicing factor ISY1	https://www.orthodb.org/v10?query=358354at4890
244832at4890	alpha-1,2-Mannosidase	https://www.orthodb.org/v10?query=244832at4890
200442at4890	Ribosome-interacting GTPase 1	https://www.orthodb.org/v10?query=200442at4890
143925at4890	Nuclear polyadenylated RNA-binding protein Nab2	https://www.orthodb.org/v10?query=143925at4890
347969at4890	Alpha and gamma adaptin binding protein p34	https://www.orthodb.org/v10?query=347969at4890
325204at4890	Zinc finger C2H2 superfamily	https://www.orthodb.org/v10?query=325204at4890
334166at4890	Nuclear transport factor 2	https://www.orthodb.org/v10?query=334166at4890
86427at4890	T-complex protein 1 subunit epsilon	https://www.orthodb.org/v10?query=86427at4890
311663at4890	SKP1 component, dimerisation	https://www.orthodb.org/v10?query=311663at4890
187029at4890	Serine/threonine-protein phosphatase	https://www.orthodb.org/v10?query=187029at4890
289942at4890	conserved hypothetical protein	https://www.orthodb.org/v10?query=289942at4890
96051at4890	Eukaryotic translation initiation factor 3 subunit A	https://www.orthodb.org/v10?query=96051at4890
289274at4890	Ubiquitin-conjugating enzyme	https://www.orthodb.org/v10?query=289274at4890
139688at4890	anthranilate synthase component I	https://www.orthodb.org/v10?query=139688at4890
65709at4890	TRAPP II complex, TRAPPC10	https://www.orthodb.org/v10?query=65709at4890
66083at4890	DNA topoisomerase I	https://www.orthodb.org/v10?query=66083at4890
255551at4890	CS domain	https://www.orthodb.org/v10?query=255551at4890
336470at4890	Type 2A phosphatase activator TIP41	https://www.orthodb.org/v10?query=336470at4890
10728at4890	Armadillo-type fold	https://www.orthodb.org/v10?query=10728at4890
142033at4890	Ubiquitin-protein ligase molybdopterin-converting factor	https://www.orthodb.org/v10?query=142033at4890
1872at4890	Acetyl-CoA carboxylase	https://www.orthodb.org/v10?query=1872at4890
308748at4890	tRNA splicing 2' phosphotransferase 1	https://www.orthodb.org/v10?query=308748at4890
329745at4890	Snf7 family	https://www.orthodb.org/v10?query=329745at4890
342746at4890	P-loop containing nucleoside triphosphate hydrolase protein	https://www.orthodb.org/v10?query=342746at4890
335252at4890	Fe-S cluster assembly protein DRE2	https://www.orthodb.org/v10?query=335252at4890
171158at4890	ATP-dependent RNA helicase DBP5	https://www.orthodb.org/v10?query=171158at4890
294941at4890	3-hydroxyisobutyryl-CoA hydrolase, mitochondrial	https://www.orthodb.org/v10?query=294941at4890
167340at4890	Rab GDP dissociation inhibitor	https://www.orthodb.org/v10?query=167340at4890
232862at4890	Transcription factor Tfb4	https://www.orthodb.org/v10?query=232862at4890
231481at4890	Protein BFR2	https://www.orthodb.org/v10?query=231481at4890
167640at4890	Cytoplasmic tRNA 2-thiolation protein 1	https://www.orthodb.org/v10?query=167640at4890
308567at4890	Beta-tubulin cofactor d	https://www.orthodb.org/v10?query=308567at4890
142524at4890	Phosphoglycerate kinase	https://www.orthodb.org/v10?query=142524at4890
317960at4890	Mitochondrial import inner membrane translocase subunit TIM23	https://www.orthodb.org/v10?query=317960at4890
283796at4890	Mannan polymerase complexes MNN9 subunit	https://www.orthodb.org/v10?query=283796at4890
294517at4890	SAC3/GANP domain protein	https://www.orthodb.org/v10?query=294517at4890
218725at4890	RNA polymerase II subunit A	https://www.orthodb.org/v10?query=218725at4890
83120at4890	WD40-repeat-containing domain	https://www.orthodb.org/v10?query=83120at4890
2629at4890	PIK-related kinase	https://www.orthodb.org/v10?query=2629at4890
118719at4890	SNF2-related, N-terminal domain	https://www.orthodb.org/v10?query=118719at4890
282988at4890	Autophagy protein 5	https://www.orthodb.org/v10?query=282988at4890
99135at4890	Vacuolar protein sorting-associated protein 17	https://www.orthodb.org/v10?query=99135at4890
368462at4890	PI31 proteasome regulator, C-terminal	https://www.orthodb.org/v10?query=368462at4890
185360at4890	Ribosome biogenesis protein TSR3	https://www.orthodb.org/v10?query=185360at4890
235839at4890	4-nitrophenylphosphatase	https://www.orthodb.org/v10?query=235839at4890
20588at4890	Importin subunit beta-3	https://www.orthodb.org/v10?query=20588at4890
247748at4890	Autophagy-related protein 27	https://www.orthodb.org/v10?query=247748at4890
264623at4890	Phenylalanyl-tRNA synthetase	https://www.orthodb.org/v10?query=264623at4890
251368at4890	Xaa-pro dipeptidase app	https://www.orthodb.org/v10?query=251368at4890
219972at4890	Bystin	https://www.orthodb.org/v10?query=219972at4890
162660at4890	7,8-Dihydro-6-hydroxymethylpterin-pyrophosphokinase, HPPK	https://www.orthodb.org/v10?query=162660at4890
217765at4890	Pseudouridine synthase	https://www.orthodb.org/v10?query=217765at4890
193655at4890	Sec7 domain	https://www.orthodb.org/v10?query=193655at4890
168055at4890	Nucleolar GTP-binding protein 2	https://www.orthodb.org/v10?query=168055at4890
214359at4890	Sulfate transporter	https://www.orthodb.org/v10?query=214359at4890
165750at4890	Protein kinase domain	https://www.orthodb.org/v10?query=165750at4890
145076at4890	UTP--glucose-1-phosphate uridylyltransferase	https://www.orthodb.org/v10?query=145076at4890
79105at4890	p-loop containing nucleoside triphosphate hydrolase protein	https://www.orthodb.org/v10?query=79105at4890
82400at4890	Phenylalanyl-tRNA synthetase	https://www.orthodb.org/v10?query=82400at4890
135760at4890	GDP/GTP exchange factor Sec2, N-terminal	https://www.orthodb.org/v10?query=135760at4890
24733at4890	EGF-like, conserved site	https://www.orthodb.org/v10?query=24733at4890
268297at4890	Sphingolipid C4-hydroxylase SUR2	https://www.orthodb.org/v10?query=268297at4890
292933at4890	Transmembrane adaptor Erv26	https://www.orthodb.org/v10?query=292933at4890
154234at4890	Phosphoserine aminotransferase	https://www.orthodb.org/v10?query=154234at4890
226272at4890	Translation initiation factor eIF-2B subunit beta	https://www.orthodb.org/v10?query=226272at4890
296725at4890	Histone deacetylase complex subunit SAP30/SAP30-like	https://www.orthodb.org/v10?query=296725at4890
314822at4890	rRNA-processing protein FCF1	https://www.orthodb.org/v10?query=314822at4890
299167at4890	Acetolactate synthase small subunit	https://www.orthodb.org/v10?query=299167at4890
344199at4890	Transcription factor Tos4	https://www.orthodb.org/v10?query=344199at4890
334169at4890	ATP synthase, F0 complex, subunit B	https://www.orthodb.org/v10?query=334169at4890
263993at4890	Regulatory factor Sgt1	https://www.orthodb.org/v10?query=263993at4890
37228at4890	Eukaryotic translation initiation factor 3 subunit C	https://www.orthodb.org/v10?query=37228at4890
6355at4890	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain	https://www.orthodb.org/v10?query=6355at4890
319645at4890	Zinc finger, RanBP2-type	https://www.orthodb.org/v10?query=319645at4890
198273at4890	Dihydrofolate synthetase	https://www.orthodb.org/v10?query=198273at4890
292033at4890	Uncharacterised protein family UPF0363	https://www.orthodb.org/v10?query=292033at4890
318300at4890	Mitotic spindle checkpoint component mad2	https://www.orthodb.org/v10?query=318300at4890
150585at4890	DUF300-domain-containing protein	https://www.orthodb.org/v10?query=150585at4890
331712at4890	DUF605-domain-containing protein	https://www.orthodb.org/v10?query=331712at4890
32390at4890	ribosome biogenesis protein	https://www.orthodb.org/v10?query=32390at4890
160343at4890	Iron hydrogenase	https://www.orthodb.org/v10?query=160343at4890
202243at4890	Cyclin-dependent kinase 7	https://www.orthodb.org/v10?query=202243at4890
139387at4890	Translation initiation factor eIF-2B subunit gamma	https://www.orthodb.org/v10?query=139387at4890
287749at4890	Cytochrome b-c1 complex subunit Rieske, mitochondrial	https://www.orthodb.org/v10?query=287749at4890
22726at4890	Lysophospholipase NTE1	https://www.orthodb.org/v10?query=22726at4890
91438at4890	WD40-repeat-containing domain	https://www.orthodb.org/v10?query=91438at4890
322758at4890	Mitosis protein dim1	https://www.orthodb.org/v10?query=322758at4890
195388at4890	Sodium/hydrogen exchanger	https://www.orthodb.org/v10?query=195388at4890
263689at4890	Ribosome biogenesis protein NSA2	https://www.orthodb.org/v10?query=263689at4890
129679at4890	GDP-Man	https://www.orthodb.org/v10?query=129679at4890
246212at4890	Translation initiation factor eIF-2B subunit alpha	https://www.orthodb.org/v10?query=246212at4890
255705at4890	40S ribosomal protein S0	https://www.orthodb.org/v10?query=255705at4890
302452at4890	Coatomer subunit epsilon	https://www.orthodb.org/v10?query=302452at4890
33752at4890	DNA helicase	https://www.orthodb.org/v10?query=33752at4890
250752at4890	Cytosolic Fe-S cluster assembly factor CFD1	https://www.orthodb.org/v10?query=250752at4890
24253at4890	Coatomer subunit alpha	https://www.orthodb.org/v10?query=24253at4890
79605at4890	Glucosamine-fructose-6-phosphate aminotransferase	https://www.orthodb.org/v10?query=79605at4890
109251at4890	FACT complex subunit POB3	https://www.orthodb.org/v10?query=109251at4890
165386at4890	tRNA modification GTPase MnmE	https://www.orthodb.org/v10?query=165386at4890
182100at4890	Eukaryotic translation initiation factor 3 subunit I	https://www.orthodb.org/v10?query=182100at4890
263345at4890	Serine/threonine-protein kinase bud32	https://www.orthodb.org/v10?query=263345at4890
197993at4890	Protein kinase	https://www.orthodb.org/v10?query=197993at4890
300738at4890	Phosphopantothenate-cysteine ligase	https://www.orthodb.org/v10?query=300738at4890
139907at4890	P-loop containing nucleoside triphosphate hydrolase protein	https://www.orthodb.org/v10?query=139907at4890
164646at4890	Glutamate dehydrogenase	https://www.orthodb.org/v10?query=164646at4890
356833at4890	Ribosomal protein S16	https://www.orthodb.org/v10?query=356833at4890
170387at4890	ATP-dependent rRNA helicase RRP3	https://www.orthodb.org/v10?query=170387at4890
76980at4890	Symplekin/Pta1	https://www.orthodb.org/v10?query=76980at4890
100750at4890	BRCT domain	https://www.orthodb.org/v10?query=100750at4890
352787at4890	Transcription factor PAP1	https://www.orthodb.org/v10?query=352787at4890
136210at4890	Signal recognition particle 54 kDa protein	https://www.orthodb.org/v10?query=136210at4890
251027at4890	P-loop containing nucleoside triphosphate hydrolase	https://www.orthodb.org/v10?query=251027at4890
305690at4890	Nascent polypeptide-associated complex subunit alpha	https://www.orthodb.org/v10?query=305690at4890
64595at4890	RNA polymerase I-specific transcription initiation factor RRN3	https://www.orthodb.org/v10?query=64595at4890
263093at4890	Metal-dependent protein hydrolase	https://www.orthodb.org/v10?query=263093at4890
304678at4890	Acyl-CoA N-acyltransferase	https://www.orthodb.org/v10?query=304678at4890
349680at4890	H/ACA ribonucleoprotein complex subunit 2	https://www.orthodb.org/v10?query=349680at4890
251755at4890	Zinc finger, RING-type	https://www.orthodb.org/v10?query=251755at4890
311160at4890	Zinc finger, CCCH-type	https://www.orthodb.org/v10?query=311160at4890
314370at4890	Protein TED1	https://www.orthodb.org/v10?query=314370at4890
48378at4890	DNA repair protein REV1	https://www.orthodb.org/v10?query=48378at4890
27070at4890	DNA helicase	https://www.orthodb.org/v10?query=27070at4890
193436at4890	Histidinol-phosphate aminotransferase	https://www.orthodb.org/v10?query=193436at4890
29415at4890	Adenylate cyclase	https://www.orthodb.org/v10?query=29415at4890
313444at4890	Golgi SNAP receptor complex member 1	https://www.orthodb.org/v10?query=313444at4890
191625at4890	WD40-repeat-containing domain	https://www.orthodb.org/v10?query=191625at4890
321041at4890	SRP-independent targeting protein 2/TMEM208	https://www.orthodb.org/v10?query=321041at4890
254858at4890	Histone H1-binding protein	https://www.orthodb.org/v10?query=254858at4890
319673at4890	RNA polymerase II-associated protein 1, C-terminal	https://www.orthodb.org/v10?query=319673at4890
156418at4890	ribosome biogenesis GTP-binding protein YsxC	https://www.orthodb.org/v10?query=156418at4890
20419at4890	P-loop containing nucleoside triphosphate hydrolase protein	https://www.orthodb.org/v10?query=20419at4890
154484at4890	Leucine-rich repeat, cysteine-containing subtype	https://www.orthodb.org/v10?query=154484at4890
41247at4890	Polyphosphoinositide phosphatase	https://www.orthodb.org/v10?query=41247at4890
230278at4890	Fumarylacetoacetase-like, C-terminal	https://www.orthodb.org/v10?query=230278at4890
311656at4890	Ankyrin repeat protein	https://www.orthodb.org/v10?query=311656at4890
134399at4890	AARP2CN	https://www.orthodb.org/v10?query=134399at4890
55228at4890	Nuclear envelope pore membrane protein	https://www.orthodb.org/v10?query=55228at4890
116117at4890	Protein of unknown function DUF2838	https://www.orthodb.org/v10?query=116117at4890
316513at4890	Trafficking protein particle complex subunit 2	https://www.orthodb.org/v10?query=316513at4890
28275at4890	Nrap protein	https://www.orthodb.org/v10?query=28275at4890
3444at4890	Armadillo-type fold	https://www.orthodb.org/v10?query=3444at4890
162782at4890	Asparagine synthase	https://www.orthodb.org/v10?query=162782at4890
342703at4890	Translation machinery-associated protein 22	https://www.orthodb.org/v10?query=342703at4890
125930at4890	DNA topoisomerase	https://www.orthodb.org/v10?query=125930at4890
59024at4890	Carnitine O-acetyltransferase	https://www.orthodb.org/v10?query=59024at4890
95526at4890	Tetratricopeptide repeat	https://www.orthodb.org/v10?query=95526at4890
168069at4890	Nop domain	https://www.orthodb.org/v10?query=168069at4890
21311at4890	PAN2-PAN3 deadenylation complex catalytic subunit PAN2	https://www.orthodb.org/v10?query=21311at4890
157546at4890	Transcription factor TFIIB	https://www.orthodb.org/v10?query=157546at4890
280598at4890	Septum-promoting GTP-binding protein 1	https://www.orthodb.org/v10?query=280598at4890
130323at4890	Putative nucleolar complex protein 14	https://www.orthodb.org/v10?query=130323at4890
85057at4890	Nucleolar complex protein 2	https://www.orthodb.org/v10?query=85057at4890
352405at4890	Cytochrome oxidase assembly	https://www.orthodb.org/v10?query=352405at4890
284910at4890	Oligosaccharide translocation protein RFT1	https://www.orthodb.org/v10?query=284910at4890
72653at4890	Iron-sulfur clusters transporter atm1, mitochondrial	https://www.orthodb.org/v10?query=72653at4890
245002at4890	ribosomal protein L15	https://www.orthodb.org/v10?query=245002at4890
252800at4890	pyruvate dehydrogenase protein x component	https://www.orthodb.org/v10?query=252800at4890
295308at4890	Vacuolar membrane protein	https://www.orthodb.org/v10?query=295308at4890
304095at4890	septum formation protein Maf	https://www.orthodb.org/v10?query=304095at4890
226829at4890	Adenosylmethionine decarboxylase	https://www.orthodb.org/v10?query=226829at4890
267369at4890	Small GTPase superfamily	https://www.orthodb.org/v10?query=267369at4890
263191at4890	Membrane protein TMS1	https://www.orthodb.org/v10?query=263191at4890
165661at4890	Ribose-phosphate pyrophosphokinase 1	https://www.orthodb.org/v10?query=165661at4890
240077at4890	Dol-P-Glc	https://www.orthodb.org/v10?query=240077at4890
28480at4890	Alpha-1,4 glucan phosphorylase	https://www.orthodb.org/v10?query=28480at4890
