#name=mucoromycota_odb10
#domain=eukaryota
#creation_date=2020-08-05
#number_of_BUSCOs=1614
#number_of_species=21
#max_intron=60000
#max_seq_len=70000
#Model_ID	Description	Link
27051at1913637	Peptidyl-tRNA hydrolase	https://www.orthodb.org/v10?query=27051at1913637
6912at1913637	Imidazole glycerol phosphate synthase hisHF	https://www.orthodb.org/v10?query=6912at1913637
29276at1913637	Dolichol-phosphate mannosyltransferase subunit 3	https://www.orthodb.org/v10?query=29276at1913637
23790at1913637	ubiquitin-conjugating enzyme/RWD-like protein	https://www.orthodb.org/v10?query=23790at1913637
27167at1913637	Anaphase-promoting complex subunit 10	https://www.orthodb.org/v10?query=27167at1913637
16777at1913637	Ribosomal protein L2	https://www.orthodb.org/v10?query=16777at1913637
29108at1913637	NADH dehydrogenase, alpha subcomplex, subunit 2	https://www.orthodb.org/v10?query=29108at1913637
17583at1913637	chord-domain-containing protein	https://www.orthodb.org/v10?query=17583at1913637
1202at1913637	glycine dehydrogenase	https://www.orthodb.org/v10?query=1202at1913637
12828at1913637	Fructose-1,6-bisphosphatase	https://www.orthodb.org/v10?query=12828at1913637
3580at1913637	conserved oligomeric golgi complex subunit 3	https://www.orthodb.org/v10?query=3580at1913637
463at1913637	Pentafunctional AROM polypeptide	https://www.orthodb.org/v10?query=463at1913637
24007at1913637	Armadillo-type protein	https://www.orthodb.org/v10?query=24007at1913637
9991at1913637	Choline/ethanolamine kinase	https://www.orthodb.org/v10?query=9991at1913637
554at1913637	Gtpase activating protein	https://www.orthodb.org/v10?query=554at1913637
18184at1913637	Armadillo-type protein	https://www.orthodb.org/v10?query=18184at1913637
21935at1913637	Proteasome subunit beta type	https://www.orthodb.org/v10?query=21935at1913637
8094at1913637	Nucleolar complex-associated protein 3	https://www.orthodb.org/v10?query=8094at1913637
23050at1913637	XPA	https://www.orthodb.org/v10?query=23050at1913637
4198at1913637	Pseudouridine synthase	https://www.orthodb.org/v10?query=4198at1913637
8397at1913637	RNA polymerase II transcription factor B subunit 2	https://www.orthodb.org/v10?query=8397at1913637
18178at1913637	Zinc finger, CCCH-type	https://www.orthodb.org/v10?query=18178at1913637
19267at1913637	Protein prenylyltransferase	https://www.orthodb.org/v10?query=19267at1913637
10629at1913637	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 1	https://www.orthodb.org/v10?query=10629at1913637
11134at1913637	S-adenosyl-L-methionine-dependent methyltransferase	https://www.orthodb.org/v10?query=11134at1913637
23090at1913637	Galactose-binding domain-like protein	https://www.orthodb.org/v10?query=23090at1913637
14651at1913637	nucleic acid-binding protein	https://www.orthodb.org/v10?query=14651at1913637
20453at1913637	Low temperature viability protein	https://www.orthodb.org/v10?query=20453at1913637
127at1913637	activating signal cointegrator 1 complex subunit 3-like	https://www.orthodb.org/v10?query=127at1913637
3841at1913637	Phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase	https://www.orthodb.org/v10?query=3841at1913637
2154at1913637	Alpha-mannosidase	https://www.orthodb.org/v10?query=2154at1913637
1465at1913637	RNA cytidine acetyltransferase	https://www.orthodb.org/v10?query=1465at1913637
5648at1913637	Rft-1-domain-containing protein	https://www.orthodb.org/v10?query=5648at1913637
27699at1913637	acyl-CoA N-acyltransferase	https://www.orthodb.org/v10?query=27699at1913637
9309at1913637	queuine tRNA-ribosyltransferase	https://www.orthodb.org/v10?query=9309at1913637
23503at1913637	aspartyl-tRNA amidotransferase subunit B	https://www.orthodb.org/v10?query=23503at1913637
16019at1913637	Wd repeat-containing protein wrap73-like	https://www.orthodb.org/v10?query=16019at1913637
22916at1913637	NAD(P)H-hydrate epimerase	https://www.orthodb.org/v10?query=22916at1913637
23722at1913637	MSF1-domain-containing protein	https://www.orthodb.org/v10?query=23722at1913637
26089at1913637	Ribosomal protein L11, C-terminal	https://www.orthodb.org/v10?query=26089at1913637
25855at1913637	ankyrin repeat-containing domain protein	https://www.orthodb.org/v10?query=25855at1913637
6083at1913637	Asparaginyl-tRNA synthetase	https://www.orthodb.org/v10?query=6083at1913637
29547at1913637	bola-like protein	https://www.orthodb.org/v10?query=29547at1913637
18213at1913637	eukaryotic type KH-domain (KH-domain type I)	https://www.orthodb.org/v10?query=18213at1913637
4954at1913637	WD40-repeat-containing domain protein	https://www.orthodb.org/v10?query=4954at1913637
9488at1913637	Activating signal cointegrator 1 complex subunit2	https://www.orthodb.org/v10?query=9488at1913637
16107at1913637	GPI mannosyltransferase 2	https://www.orthodb.org/v10?query=16107at1913637
18555at1913637	phosphatidylinositol N-acetylglucosaminyltransferase	https://www.orthodb.org/v10?query=18555at1913637
10879at1913637	tRNA (adenine(58)-N(1))-methyltransferase non-catalytic subunit TRM6	https://www.orthodb.org/v10?query=10879at1913637
20843at1913637	Ribosome assembly factor mrt4	https://www.orthodb.org/v10?query=20843at1913637
375at1913637	UDP-glucose	https://www.orthodb.org/v10?query=375at1913637
26576at1913637	Oxo-4-hydroxy-4-carboxy-5-ureidoimidazoline decarboxylase	https://www.orthodb.org/v10?query=26576at1913637
23704at1913637	6,7-dimethyl-8-ribityllumazine synthase	https://www.orthodb.org/v10?query=23704at1913637
8633at1913637	tRNA guanosine-2'-O-methyltransferase	https://www.orthodb.org/v10?query=8633at1913637
9956at1913637	trna pseudouridine synthase pus10	https://www.orthodb.org/v10?query=9956at1913637
9489at1913637	Zinc finger, RING/FYVE/PHD-type	https://www.orthodb.org/v10?query=9489at1913637
2778at1913637	armadillo-type protein	https://www.orthodb.org/v10?query=2778at1913637
25051at1913637	RNA polymerase III RPC4-domain-containing protein	https://www.orthodb.org/v10?query=25051at1913637
13332at1913637	WD40-repeat-containing domain	https://www.orthodb.org/v10?query=13332at1913637
686at1913637	DNA-directed RNA polymerase III subunit RPC2	https://www.orthodb.org/v10?query=686at1913637
28884at1913637	conserved hypothetical protein	https://www.orthodb.org/v10?query=28884at1913637
25043at1913637	SMAD/FHA domain-containing protein	https://www.orthodb.org/v10?query=25043at1913637
14847at1913637	Zinc finger, RING-type	https://www.orthodb.org/v10?query=14847at1913637
8703at1913637	Terpenoid cyclases/Protein prenyltransferase	https://www.orthodb.org/v10?query=8703at1913637
22153at1913637	Ribonuclease P protein subunit	https://www.orthodb.org/v10?query=22153at1913637
23434at1913637	Ankyrin repeat-containing domain	https://www.orthodb.org/v10?query=23434at1913637
20235at1913637	ribonuclease III	https://www.orthodb.org/v10?query=20235at1913637
1298at1913637	Clustered mitochondria protein homolog	https://www.orthodb.org/v10?query=1298at1913637
9540at1913637	FACT complex subunit POB3	https://www.orthodb.org/v10?query=9540at1913637
6147at1913637	DNA topoisomerase I	https://www.orthodb.org/v10?query=6147at1913637
1810at1913637	Vacuolar protein sorting-associated protein 41	https://www.orthodb.org/v10?query=1810at1913637
6067at1913637	urea transporter	https://www.orthodb.org/v10?query=6067at1913637
5677at1913637	P-loop containing nucleoside triphosphate hydrolase protein	https://www.orthodb.org/v10?query=5677at1913637
16179at1913637	Zinc finger, RING-type	https://www.orthodb.org/v10?query=16179at1913637
3468at1913637	BRO1 domain	https://www.orthodb.org/v10?query=3468at1913637
17542at1913637	Translation protein	https://www.orthodb.org/v10?query=17542at1913637
23616at1913637	Signal peptidase subunit 3	https://www.orthodb.org/v10?query=23616at1913637
6630at1913637	WD40/YVTN repeat-like-containing domain superfamily	https://www.orthodb.org/v10?query=6630at1913637
17860at1913637	WD40-repeat-containing domain protein	https://www.orthodb.org/v10?query=17860at1913637
11689at1913637	Dor1-domain-containing protein	https://www.orthodb.org/v10?query=11689at1913637
16835at1913637	MAP3K12-binding inhibitory protein 1	https://www.orthodb.org/v10?query=16835at1913637
22678at1913637	Transcription elongation factor	https://www.orthodb.org/v10?query=22678at1913637
1319at1913637	Cation-transporting ATPase	https://www.orthodb.org/v10?query=1319at1913637
23057at1913637	OTU-domain-containing protein	https://www.orthodb.org/v10?query=23057at1913637
1658at1913637	WD40-repeat-containing domain protein	https://www.orthodb.org/v10?query=1658at1913637
3782at1913637	Putative germ cell-less protein	https://www.orthodb.org/v10?query=3782at1913637
19950at1913637	vacuolar ATP synthase subunit D	https://www.orthodb.org/v10?query=19950at1913637
1668at1913637	Phosphatidylinositol-4-phosphate 5-kinase, core	https://www.orthodb.org/v10?query=1668at1913637
12333at1913637	tRNA	https://www.orthodb.org/v10?query=12333at1913637
20785at1913637	LUC7-domain-containing protein	https://www.orthodb.org/v10?query=20785at1913637
14347at1913637	Mitochondrial carrier	https://www.orthodb.org/v10?query=14347at1913637
449at1913637	Proteasome activator complex subunit 4	https://www.orthodb.org/v10?query=449at1913637
27611at1913637	Protein of unknown function DUF2015	https://www.orthodb.org/v10?query=27611at1913637
11263at1913637	FIST domain, N-terminal	https://www.orthodb.org/v10?query=11263at1913637
24676at1913637	P-loop containing nucleoside triphosphate hydrolase protein	https://www.orthodb.org/v10?query=24676at1913637
16951at1913637	ribosomal protein S5 domain 2-type protein	https://www.orthodb.org/v10?query=16951at1913637
44at1913637	WD40-repeat-containing domain	https://www.orthodb.org/v10?query=44at1913637
21345at1913637	Sec20-domain-containing protein	https://www.orthodb.org/v10?query=21345at1913637
15836at1913637	DNA/pantothenate metabolism flavo protein	https://www.orthodb.org/v10?query=15836at1913637
22611at1913637	Ras family-domain-containing protein	https://www.orthodb.org/v10?query=22611at1913637
1507at1913637	Vacuolar protein sorting-associated protein 35	https://www.orthodb.org/v10?query=1507at1913637
23735at1913637	Homeobox-like domain superfamily	https://www.orthodb.org/v10?query=23735at1913637
21431at1913637	Superoxide dismutase	https://www.orthodb.org/v10?query=21431at1913637
4418at1913637	Homoaconitase, mitochondrial	https://www.orthodb.org/v10?query=4418at1913637
25804at1913637	RNA polymerase	https://www.orthodb.org/v10?query=25804at1913637
15205at1913637	Nicotinate-nucleotide pyrophosphorylase 	https://www.orthodb.org/v10?query=15205at1913637
13150at1913637	Eukaryotic translation initiation factor 3 subunit H	https://www.orthodb.org/v10?query=13150at1913637
13677at1913637	Eukaryotic translation initiation factor 3 subunit I	https://www.orthodb.org/v10?query=13677at1913637
6913at1913637	nuclear condensing complex subunit	https://www.orthodb.org/v10?query=6913at1913637
14998at1913637	DNA primase	https://www.orthodb.org/v10?query=14998at1913637
24233at1913637	Ribonuclease H-like domain-containing protein	https://www.orthodb.org/v10?query=24233at1913637
1165at1913637	Polyphosphoinositide phosphatase fig4	https://www.orthodb.org/v10?query=1165at1913637
3998at1913637	atp-binding cassette sub-family d member 3	https://www.orthodb.org/v10?query=3998at1913637
20797at1913637	Hotdog acyl-CoA thioesterase (ACOT)-type domain	https://www.orthodb.org/v10?query=20797at1913637
25444at1913637	Cytidine deaminase-like protein	https://www.orthodb.org/v10?query=25444at1913637
14111at1913637	Proteasome regulatory particle subunit	https://www.orthodb.org/v10?query=14111at1913637
12188at1913637	WD40-repeat-containing domain protein	https://www.orthodb.org/v10?query=12188at1913637
18071at1913637	Maintenance of mitochondrial morphology protein 1	https://www.orthodb.org/v10?query=18071at1913637
8366at1913637	Serine hydroxymethyltransferase	https://www.orthodb.org/v10?query=8366at1913637
2728at1913637	Zinc finger, PHD-type	https://www.orthodb.org/v10?query=2728at1913637
11772at1913637	heat shock protein 70 family	https://www.orthodb.org/v10?query=11772at1913637
10334at1913637	Trimethyllysine dioxygenase	https://www.orthodb.org/v10?query=10334at1913637
25907at1913637	mitochondrial ribosomal protein subunit L20-domain-containing protein	https://www.orthodb.org/v10?query=25907at1913637
9719at1913637	glycosyltransferase family 33 protein	https://www.orthodb.org/v10?query=9719at1913637
27961at1913637	RNA recognition motif 2-domain-containing protein	https://www.orthodb.org/v10?query=27961at1913637
25729at1913637	PIG-X protein	https://www.orthodb.org/v10?query=25729at1913637
1902at1913637	multidrug efflux transporter AcrB transmembrane domain-containing protein	https://www.orthodb.org/v10?query=1902at1913637
18730at1913637	leucine-rich repeat-domain-containing protein	https://www.orthodb.org/v10?query=18730at1913637
16141at1913637	FAD dependent oxidoreductase	https://www.orthodb.org/v10?query=16141at1913637
22114at1913637	Autophagy protein 5	https://www.orthodb.org/v10?query=22114at1913637
25144at1913637	Translation protein SH3-like domain-containing protein	https://www.orthodb.org/v10?query=25144at1913637
10342at1913637	Rabenosyn, Rab binding domain	https://www.orthodb.org/v10?query=10342at1913637
17576at1913637	Inorganic pyrophosphatase	https://www.orthodb.org/v10?query=17576at1913637
29115at1913637	Mitochondrial import inner membrane translocase subunit TIM9	https://www.orthodb.org/v10?query=29115at1913637
28695at1913637	e2f-associated phosphoprotein	https://www.orthodb.org/v10?query=28695at1913637
19691at1913637	vWA-like protein	https://www.orthodb.org/v10?query=19691at1913637
29195at1913637	membrane magnesium transporter-domain-containing protein	https://www.orthodb.org/v10?query=29195at1913637
660at1913637	5-oxoprolinase	https://www.orthodb.org/v10?query=660at1913637
4118at1913637	Splicing factor 3A subunit 1	https://www.orthodb.org/v10?query=4118at1913637
21617at1913637	HD/PDEase domain	https://www.orthodb.org/v10?query=21617at1913637
24945at1913637	Actin-related protein 2/3 complex subunit 3	https://www.orthodb.org/v10?query=24945at1913637
2060at1913637	A0A068S3S6_9FUNG	https://www.orthodb.org/v10?query=2060at1913637
31234at1913637	Leukocyte receptor cluster (LRC) member 1	https://www.orthodb.org/v10?query=31234at1913637
1480at1913637	Mediator complex, subunit Med12	https://www.orthodb.org/v10?query=1480at1913637
5141at1913637	Protein of unknown function DUF2009	https://www.orthodb.org/v10?query=5141at1913637
9311at1913637	Diphosphomevalonate decarboxylase	https://www.orthodb.org/v10?query=9311at1913637
7343at1913637	u3 small nucleolar RNA-associated protein 6 protein	https://www.orthodb.org/v10?query=7343at1913637
12134at1913637	U6 small nuclear RNA (adenine-(43)-N(6))-methyltransferase	https://www.orthodb.org/v10?query=12134at1913637
25984at1913637	GRIM-19 protein	https://www.orthodb.org/v10?query=25984at1913637
7486at1913637	DnaJ domain	https://www.orthodb.org/v10?query=7486at1913637
11279at1913637	Zinc finger, PHD-type	https://www.orthodb.org/v10?query=11279at1913637
3832at1913637	Topoisomerase II-associated deadenylation-dependent mRNA-decapping factor	https://www.orthodb.org/v10?query=3832at1913637
4665at1913637	Sec1-like protein	https://www.orthodb.org/v10?query=4665at1913637
15633at1913637	Purine nucleoside phosphorylase	https://www.orthodb.org/v10?query=15633at1913637
2193at1913637	Ubiquitin carboxyl-terminal hydrolase	https://www.orthodb.org/v10?query=2193at1913637
20743at1913637	Carbon-nitrogen hydrolase	https://www.orthodb.org/v10?query=20743at1913637
13110at1913637	NAD(P)-binding protein	https://www.orthodb.org/v10?query=13110at1913637
805at1913637	WD40-repeat-containing domain	https://www.orthodb.org/v10?query=805at1913637
11799at1913637	Cytoplasmic tRNA 2-thiolation protein 1	https://www.orthodb.org/v10?query=11799at1913637
23409at1913637	Exosome complex component CSL4	https://www.orthodb.org/v10?query=23409at1913637
11729at1913637	kinase-like domain-containing protein	https://www.orthodb.org/v10?query=11729at1913637
23943at1913637	Zinc finger, RING/FYVE/PHD-type	https://www.orthodb.org/v10?query=23943at1913637
5143at1913637	NADPH-dependent diflavin oxidoreductase 1	https://www.orthodb.org/v10?query=5143at1913637
14925at1913637	mitochondrial import inner membrane translocase subunit Tim54	https://www.orthodb.org/v10?query=14925at1913637
10883at1913637	DNA primase large subunit	https://www.orthodb.org/v10?query=10883at1913637
22576at1913637	SAGA-associated factor 11	https://www.orthodb.org/v10?query=22576at1913637
5268at1913637	small-subunit processome	https://www.orthodb.org/v10?query=5268at1913637
18591at1913637	metallo-beta-lactamase family protein	https://www.orthodb.org/v10?query=18591at1913637
1591at1913637	Tetratricopeptide-like helical domain superfamily	https://www.orthodb.org/v10?query=1591at1913637
24653at1913637	Protein mago nashi	https://www.orthodb.org/v10?query=24653at1913637
14985at1913637	NUDIX hydrolase domain	https://www.orthodb.org/v10?query=14985at1913637
23525at1913637	WLM-domain-containing protein	https://www.orthodb.org/v10?query=23525at1913637
635at1913637	P-type ATPase, cytoplasmic domain N	https://www.orthodb.org/v10?query=635at1913637
7656at1913637	Alpha/Beta hydrolase protein	https://www.orthodb.org/v10?query=7656at1913637
10190at1913637	Cystathionine beta-lyase	https://www.orthodb.org/v10?query=10190at1913637
12773at1913637	WD40-repeat-containing domain protein	https://www.orthodb.org/v10?query=12773at1913637
3800at1913637	RING finger protein	https://www.orthodb.org/v10?query=3800at1913637
9226at1913637	arsenite-resistance protein 2-domain-containing protein	https://www.orthodb.org/v10?query=9226at1913637
20046at1913637	regulator of chromosome condensation 1/beta-lactamase-inhibitor protein II	https://www.orthodb.org/v10?query=20046at1913637
6421at1913637	Protein arginine methyltransferase NDUFAF7	https://www.orthodb.org/v10?query=6421at1913637
17983at1913637	6-phosphogluconolactonase	https://www.orthodb.org/v10?query=17983at1913637
4227at1913637	ABC1-domain-containing protein	https://www.orthodb.org/v10?query=4227at1913637
28033at1913637	Peptidyl-prolyl cis-trans isomerase	https://www.orthodb.org/v10?query=28033at1913637
22930at1913637	DUF866-domain-containing protein	https://www.orthodb.org/v10?query=22930at1913637
9045at1913637	Adenylosuccinate synthetase	https://www.orthodb.org/v10?query=9045at1913637
29941at1913637	Small nuclear ribonucleoprotein F	https://www.orthodb.org/v10?query=29941at1913637
4509at1913637	rint-1 family protein	https://www.orthodb.org/v10?query=4509at1913637
10770at1913637	WD40-repeat-containing domain protein	https://www.orthodb.org/v10?query=10770at1913637
5699at1913637	armadillo-type protein	https://www.orthodb.org/v10?query=5699at1913637
6959at1913637	protein SCAI-like isoform X2	https://www.orthodb.org/v10?query=6959at1913637
4716at1913637	Cytochrome b5-like heme/steroid binding domain	https://www.orthodb.org/v10?query=4716at1913637
506at1913637	DNA polymerase	https://www.orthodb.org/v10?query=506at1913637
23228at1913637	integral membrane protein	https://www.orthodb.org/v10?query=23228at1913637
6968at1913637	Allantoinase	https://www.orthodb.org/v10?query=6968at1913637
3786at1913637	dihydroxyacetone kinase	https://www.orthodb.org/v10?query=3786at1913637
25483at1913637	Rhodanese-like protein	https://www.orthodb.org/v10?query=25483at1913637
2151at1913637	WD40-repeat-containing domain	https://www.orthodb.org/v10?query=2151at1913637
20121at1913637	Ribulose-phosphate 3-epimerase	https://www.orthodb.org/v10?query=20121at1913637
3330at1913637	Mitochondrial intermediate peptidase	https://www.orthodb.org/v10?query=3330at1913637
30462at1913637	Cysteine alpha-hairpin motif superfamily	https://www.orthodb.org/v10?query=30462at1913637
25892at1913637	G-patch domain	https://www.orthodb.org/v10?query=25892at1913637
30815at1913637	I1C2Y4_RHIO9	https://www.orthodb.org/v10?query=30815at1913637
24171at1913637	mitochondrial ribosomal protein S25	https://www.orthodb.org/v10?query=24171at1913637
14660at1913637	tRNA methyl transferase	https://www.orthodb.org/v10?query=14660at1913637
20536at1913637	Inositol metabolism protein Opi10	https://www.orthodb.org/v10?query=20536at1913637
3593at1913637	beta subunit of phenylalanyl-tRNA synthetase	https://www.orthodb.org/v10?query=3593at1913637
28753at1913637	VPS4-associated protein 1	https://www.orthodb.org/v10?query=28753at1913637
27260at1913637	V-type proton ATPase subunit F	https://www.orthodb.org/v10?query=27260at1913637
16429at1913637	Proteasome subunit beta type	https://www.orthodb.org/v10?query=16429at1913637
16833at1913637	PI31 proteasome regulator, C-terminal	https://www.orthodb.org/v10?query=16833at1913637
809at1913637	P-loop containing nucleoside triphosphate hydrolase protein	https://www.orthodb.org/v10?query=809at1913637
26491at1913637	LSM domain, eukaryotic/archaea-type	https://www.orthodb.org/v10?query=26491at1913637
7491at1913637	nucleotide-diphospho-sugar transferase	https://www.orthodb.org/v10?query=7491at1913637
18791at1913637	Ribosomal protein S15	https://www.orthodb.org/v10?query=18791at1913637
1305at1913637	Armadillo-type protein	https://www.orthodb.org/v10?query=1305at1913637
21149at1913637	Small GTPase	https://www.orthodb.org/v10?query=21149at1913637
12965at1913637	mitochondrial import receptor subunit tom-37	https://www.orthodb.org/v10?query=12965at1913637
4307at1913637	Autophagy-related protein 9	https://www.orthodb.org/v10?query=4307at1913637
29150at1913637	30S ribosomal protein S17	https://www.orthodb.org/v10?query=29150at1913637
10767at1913637	phosphatidylethanolamine-binding protein	https://www.orthodb.org/v10?query=10767at1913637
26481at1913637	Zinc finger, CHY-type	https://www.orthodb.org/v10?query=26481at1913637
18921at1913637	Matrin/U1-C-like, C2H2-type zinc finger	https://www.orthodb.org/v10?query=18921at1913637
8639at1913637	P-loop containing nucleoside triphosphate hydrolase protein	https://www.orthodb.org/v10?query=8639at1913637
15683at1913637	WD40-repeat-containing domain protein	https://www.orthodb.org/v10?query=15683at1913637
5333at1913637	u2 snrnp-associated surp motif-containingprotein	https://www.orthodb.org/v10?query=5333at1913637
13314at1913637	DNA-directed RNA polymerase III subunit RPC6	https://www.orthodb.org/v10?query=13314at1913637
12288at1913637	amino-acid N-acetyltransferase subunit Mak10	https://www.orthodb.org/v10?query=12288at1913637
8230at1913637	GTP cyclohydrolase II	https://www.orthodb.org/v10?query=8230at1913637
28106at1913637	PDCD5-like	https://www.orthodb.org/v10?query=28106at1913637
3842at1913637	Aldehyde dehydrogenase domain	https://www.orthodb.org/v10?query=3842at1913637
11654at1913637	Zinc finger, CHY-type	https://www.orthodb.org/v10?query=11654at1913637
3240at1913637	Carbamoyl-phosphate synthase L chain, ATP binding domain-domain-containing protein	https://www.orthodb.org/v10?query=3240at1913637
11378at1913637	DNA-directed RNA polymerase	https://www.orthodb.org/v10?query=11378at1913637
29457at1913637	ML domain-domain-containing protein	https://www.orthodb.org/v10?query=29457at1913637
19468at1913637	Aldo-keto reductase	https://www.orthodb.org/v10?query=19468at1913637
342at1913637	related to dop1-strong similarity todevelopmental regulatory dopey	https://www.orthodb.org/v10?query=342at1913637
9782at1913637	Surface antigen-domain-containing protein	https://www.orthodb.org/v10?query=9782at1913637
3211at1913637	YjeF N-terminal domain	https://www.orthodb.org/v10?query=3211at1913637
26286at1913637	ran-specific gtpase-activating protein 1	https://www.orthodb.org/v10?query=26286at1913637
17865at1913637	complex I intermediate-associated protein 30-domain-containing protein	https://www.orthodb.org/v10?query=17865at1913637
27005at1913637	Ubiquitin-related domain-containing protein	https://www.orthodb.org/v10?query=27005at1913637
14274at1913637	anaphase-promoting complex component	https://www.orthodb.org/v10?query=14274at1913637
9at1913637	Phosphatidylinositol 3-/4-kinase, catalytic domain	https://www.orthodb.org/v10?query=9at1913637
7877at1913637	P-loop containing nucleoside triphosphate hydrolase protein	https://www.orthodb.org/v10?query=7877at1913637
7125at1913637	pre-mRNA splicing factor component-domain-containing protein	https://www.orthodb.org/v10?query=7125at1913637
18472at1913637	Very-long-chain 3-oxoacyl-CoA reductase	https://www.orthodb.org/v10?query=18472at1913637
14647at1913637	WD40-repeat-containing domain protein	https://www.orthodb.org/v10?query=14647at1913637
21917at1913637	putative nicotinamide mononucleotide adenylyltransferase	https://www.orthodb.org/v10?query=21917at1913637
23359at1913637	coiled-coil domain-containing protein 130	https://www.orthodb.org/v10?query=23359at1913637
870at1913637	Peptidase S8/S53 domain	https://www.orthodb.org/v10?query=870at1913637
7459at1913637	saccharopine dehydrogenase	https://www.orthodb.org/v10?query=7459at1913637
11336at1913637	Tryptophan synthase beta subunit-like PLP-dependent enzyme	https://www.orthodb.org/v10?query=11336at1913637
22021at1913637	Methyltransferase-like protein 5	https://www.orthodb.org/v10?query=22021at1913637
6864at1913637	DUF1630-domain-containing protein	https://www.orthodb.org/v10?query=6864at1913637
1230at1913637	importin-alpha re-exporter	https://www.orthodb.org/v10?query=1230at1913637
18632at1913637	Adenosine deaminase/editase	https://www.orthodb.org/v10?query=18632at1913637
9572at1913637	Glutaryl-CoA dehydrogenase	https://www.orthodb.org/v10?query=9572at1913637
19479at1913637	Fcf1-domain-containing protein	https://www.orthodb.org/v10?query=19479at1913637
10597at1913637	amino acid transporter	https://www.orthodb.org/v10?query=10597at1913637
20276at1913637	cell division cycle 123 homolog (cerevisiae)	https://www.orthodb.org/v10?query=20276at1913637
11085at1913637	4-hydroxyphenylpyruvate dioxygenase	https://www.orthodb.org/v10?query=11085at1913637
15882at1913637	Transcription initiation factor IID, 18kD subunit-domain-containing protein	https://www.orthodb.org/v10?query=15882at1913637
22299at1913637	Yeats-domain-containing protein	https://www.orthodb.org/v10?query=22299at1913637
25505at1913637	Anticodon-binding domain-domain-containing protein	https://www.orthodb.org/v10?query=25505at1913637
6079at1913637	DNA polymerase phi-domain-containing protein	https://www.orthodb.org/v10?query=6079at1913637
14914at1913637	NADH:ubiquinone oxidoreductase, 30kDa subunit	https://www.orthodb.org/v10?query=14914at1913637
3084at1913637	tRNA-dihydrouridine(47) synthase 	https://www.orthodb.org/v10?query=3084at1913637
14180at1913637	replication factor-a protein	https://www.orthodb.org/v10?query=14180at1913637
6219at1913637	Acyltransferase ChoActase/COT/CPT	https://www.orthodb.org/v10?query=6219at1913637
11437at1913637	tRNA modification GTPase TrmE	https://www.orthodb.org/v10?query=11437at1913637
11330at1913637	GC-rich sequence DNA-binding factor	https://www.orthodb.org/v10?query=11330at1913637
334at1913637	intron-binding protein aquarius	https://www.orthodb.org/v10?query=334at1913637
623at1913637	DNA polymerase	https://www.orthodb.org/v10?query=623at1913637
2717at1913637	Spindle pole body component	https://www.orthodb.org/v10?query=2717at1913637
1997at1913637	Condensin complex subunit 1	https://www.orthodb.org/v10?query=1997at1913637
24785at1913637	1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase	https://www.orthodb.org/v10?query=24785at1913637
2873at1913637	P-loop containing nucleoside triphosphate hydrolase protein	https://www.orthodb.org/v10?query=2873at1913637
22728at1913637	Octanoyltransferase	https://www.orthodb.org/v10?query=22728at1913637
15360at1913637	P-loop containing nucleoside triphosphate hydrolase protein	https://www.orthodb.org/v10?query=15360at1913637
8778at1913637	clathrin adaptor mu subunit	https://www.orthodb.org/v10?query=8778at1913637
21232at1913637	XAP5-domain-containing protein	https://www.orthodb.org/v10?query=21232at1913637
26608at1913637	Molybdopterin synthase catalytic subunit	https://www.orthodb.org/v10?query=26608at1913637
25147at1913637	Snare-like protein	https://www.orthodb.org/v10?query=25147at1913637
23599at1913637	Vacuolar protein sorting-associated protein 28	https://www.orthodb.org/v10?query=23599at1913637
9557at1913637	histone H3	https://www.orthodb.org/v10?query=9557at1913637
26509at1913637	Tetratricopeptide-like helical domain superfamily	https://www.orthodb.org/v10?query=26509at1913637
22946at1913637	RraA-like protein	https://www.orthodb.org/v10?query=22946at1913637
7858at1913637	Tubulin gamma chain	https://www.orthodb.org/v10?query=7858at1913637
2490at1913637	Armadillo-type protein	https://www.orthodb.org/v10?query=2490at1913637
24323at1913637	breast carcinoma amplified sequence 2	https://www.orthodb.org/v10?query=24323at1913637
4884at1913637	Duf323 domain-containing protein	https://www.orthodb.org/v10?query=4884at1913637
17990at1913637	Alpha-and gamma-adaptin-binding protein p34	https://www.orthodb.org/v10?query=17990at1913637
8622at1913637	sestrin-1-like	https://www.orthodb.org/v10?query=8622at1913637
24919at1913637	U9U5V9_RHIID	https://www.orthodb.org/v10?query=24919at1913637
24211at1913637	Transcriptional regulatory protein rxt2	https://www.orthodb.org/v10?query=24211at1913637
1961at1913637	WD40 repeat	https://www.orthodb.org/v10?query=1961at1913637
18037at1913637	Endosome-associated ubiquitin isopeptidase	https://www.orthodb.org/v10?query=18037at1913637
338at1913637	Sec7, C-terminal	https://www.orthodb.org/v10?query=338at1913637
8675at1913637	Cyclophilin-type peptidyl-prolyl cis-trans isomerase	https://www.orthodb.org/v10?query=8675at1913637
17570at1913637	tRNA (guanine-N(7)-)-methyltransferase	https://www.orthodb.org/v10?query=17570at1913637
4023at1913637	P-loop containing nucleoside triphosphate hydrolase protein	https://www.orthodb.org/v10?query=4023at1913637
15572at1913637	chromatin associated protein KTI12	https://www.orthodb.org/v10?query=15572at1913637
